company_code,service_category,country,city,zone_code,source,province,district
#CR0001,domestic,Sri Lanka,Godakawela,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Gurubewilagama,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Halpe,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Halwinna,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Handagiriya,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Hapugastenna,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Hatangala,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Hatarabage,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Hidellana,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Hiramadagama,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Ihalagama,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Ittakanda,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Kahangama,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Kahawatta,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Kalawana,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Kaltota,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Karandana,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Karangoda,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Kella Junction,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Kiriella,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Kolambageara,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Kolombugama,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Kolonna,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Kudawa,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Kuruwita,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Lellopitiya,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,lmbulpe,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Madalagama,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Mahawalatenna,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Makandura Sabara,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Malwala Junction,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Marapana,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Matuwagalagama,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Medagalatur,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Meddekanda,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Minipura Dumbara,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Mitipola,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Morahela,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Mulendiyawala,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Mulgama,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Nawalakanda,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,NawinnaPinnakanda,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Niralagama,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Nivitigala,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Omalpe,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Opanayaka,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Padalangala,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Pallebedda,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Pambagolla,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Panamura,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Panapitiya,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Panapola,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Panawala,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Parakaduwa,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Pebotuwa,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Pelmadulla,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Pimbura,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Pinnawala,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Pothupitiya,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Rajawaka,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Rakwana,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Ranwala,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Rassagala,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Ratna Hangamuwa,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Ratnapura,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Samanalawewa,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Sri Palabaddala,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Sudagala,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Talakolahinna,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Tanjantenna,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Teppanawa,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Tunkama,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Udaha Hawupe,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Udakarawita,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Udaniriella,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Udawalawe,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Ullinduwawa,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Veddagala,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Vijeriya,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Waleboda,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Watapotha,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Waturawa,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Weligepola,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Welipathayaya,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Wewelwatta,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Wikiliya,C,Copy of courier (1).xlsx,Sabaragamuwa,Ratnapura
#CR0001,domestic,Sri Lanka,Agaliya,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Ahangama,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Ahungalla,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Akmeemana,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Aluthwala,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Ambalangoda,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Ampegama,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Amugoda,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Anangoda,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Angulugaha,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Ankokkawala,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Baddegama,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Balapitiya,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Banagala,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Batapola,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Bentota,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Boossa,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Dikkumbura,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Dodanduwa,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Ella Tanabaddegama,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Elpitiya,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Ethkandura,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Galle,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Ganegoda,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Ginimellagaha,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Gintota,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Godahena,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Gonagalpura,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Gonamulla Junction,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Gonapinuwala,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Habaraduwa,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Haburugala,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Halvitigala Colony,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Hawpe,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Hikkaduwa,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Hiniduma,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Hiyare,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Ihala Walpola,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Kahaduwa,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Kahawa,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Kananke Bazaar,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Karagoda,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Karandeniya,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Kosgoda,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Kottawagama,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Kuleegoda,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,lhalahewessa,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,lmaduwa,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,lnduruwa,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Magedara,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Malgalla Talangalla,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Mapalagama,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Mapalagama Central,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Mattaka,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Meda-Keembiya,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Meetiyagoda,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Miriswatta,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Nagoda,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Nakiyadeniya,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Nawadagala,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Neluwa,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Nindana,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Opatha,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Panangala,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Pannimulla Panagoda,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Parana ThanaYamgoda,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Pitigala,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Poddala,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Porawagama,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Rantotuwila,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Ratgama,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Talagampola,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Talgaspe,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Talgaswela,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Talpe,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Tawalama,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Tiranagama,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Udalamatta,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Udugama,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Uluvitike,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Unawatuna,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Unenwitiya,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Uragaha,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Uragasmanhandiya,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Wakwella,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Walahanduwa,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Wanchawela,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Wanduramba,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Warukandeniya,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Watugedara,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Weihena,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Yakkalamulla,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Yatalamatta,C,Copy of courier (1).xlsx,Southern,Galle
#CR0001,domestic,Sri Lanka,Ambalantota,C,Copy of courier (1).xlsx,Southern,Hambantota
#CR0001,domestic,Sri Lanka,Angunakolapelessa,C,Copy of courier (1).xlsx,Southern,Hambantota
#CR0001,domestic,Sri Lanka,Bandagiriya Colony,C,Copy of courier (1).xlsx,Southern,Hambantota
#CR0001,domestic,Sri Lanka,Barawakumbuka,C,Copy of courier (1).xlsx,Southern,Hambantota
#CR0001,domestic,Sri Lanka,Beliatta,C,Copy of courier (1).xlsx,Southern,Hambantota
#CR0001,domestic,Sri Lanka,Beragama,C,Copy of courier (1).xlsx,Southern,Hambantota
#CR0001,domestic,Sri Lanka,Beralihela,C,Copy of courier (1).xlsx,Southern,Hambantota
#CR0001,domestic,Sri Lanka,Bowalagama,C,Copy of courier (1).xlsx,Southern,Hambantota
#CR0001,domestic,Sri Lanka,Bundala,C,Copy of courier (1).xlsx,Southern,Hambantota
#CR0001,domestic,Sri Lanka,Ellagala,C,Copy of courier (1).xlsx,Southern,Hambantota
